49	KCl/Polymer 1.75sg 10degC	1
12,6	6,96
10	6,57
7,94	6,22
6,31	5,91
5,01	5,62
3,98	5,36
3,16	5,11
2,51	4,89
2	4,68
1,58	4,49
1,26	4,3
1	4,13

127	Xan+0 KCl+50 barite 12%	1
100	11,8
79,4	10,9
63,1	10,1
50,1	9,39
39,8	8,77
31,6	8,21
25,1	7,71
20	7,25
15,8	6,84
12,6	6,47
10	6,13
7,94	5,83
6,31	5,54
5,01	5,28
3,98	5,05
3,16	4,83
2,51	4,62
2	4,43
1,58	4,25
1,26	4,08
1	3,92

128	Xan+0 KCl+50 barite 9%	1
100	10,7
79,4	9,85
63,1	9,15
50,1	8,54
39,8	7,99
31,6	7,5
25,1	7,06
20	6,67
15,8	6,31
12,6	5,99
10	5,69
7,94	5,42
6,31	5,16
5,01	4,93
3,98	4,72
3,16	4,52
2,51	4,34
2	4,16
1,58	4
1,26	3,84
1	3,69

129	Xan+0 KCl+50 barite 6%	1
100	9,54
79,4	8,85
63,1	8,25
50,1	7,71
39,8	7,24
31,6	6,82
25,1	6,44
20	6,09
15,8	5,78
12,6	5,5
10	5,24
7,94	5
6,31	4,78
5,01	4,57
3,98	4,38
3,16	4,2
2,51	4,04
2	3,88
1,58	3,74
1,26	3,59
1	3,46

130	Xan+0 KCl+50 barite 3%	1
100	8,83
79,4	8,22
63,1	7,69
50,1	7,21
39,8	6,79
31,6	6,42
25,1	6,08
20	5,77
15,8	5,48
12,6	5,23
10	4,99
7,94	4,77
6,31	4,57
5,01	4,38
3,98	4,21
3,16	4,04
2,51	3,89
2	3,74
1,58	3,61
1,26	3,47
1	3,34

131	Xan+0 KCl+50 barite 0%	1
100	8,02
79,4	7,49
63,1	7,02
50,1	6,59
39,8	6,22
31,6	5,88
25,1	5,58
20	5,3
15,8	5,05
12,6	4,82
10	4,61
7,94	4,42
6,31	4,24
5,01	4,07
3,98	3,92
3,16	3,77
2,51	3,63
2	3,5
1,58	3,38
1,26	3,25
1	3,14

132	WBM 1.25sg 0-45micron 23%vol	1
100	27
79,4	24,6
63,1	22,5
50,1	20,6
39,8	19
31,6	17,6
25,1	16,4
20	15,3
15,8	14,3
12,6	13,4
10	12,7
7,94	12
6,31	11,4
5,01	10,9
3,98	10,5
3,16	10
2,51	9,66
2	9,32
1,58	9,01
1,26	8,72
1	8,44

133	WBM 1.25sg 0-45micron 21%vol	1
100	23,4
79,4	21,3
63,1	19,5
50,1	17,9
39,8	16,5
31,6	15,3
25,1	14,2
20	13,3
15,8	12,4
12,6	11,7
10	11
7,94	10,4
6,31	9,89
5,01	9,42
3,98	9
3,16	8,62
2,51	8,27
2	7,96
1,58	7,68
1,26	7,41
1	7,15

134	WBM 1.25sg 0-45micron 19%vol	1
100	20,5
79,4	18,7
63,1	17,1
50,1	15,8
39,8	14,6
31,6	13,5
25,1	12,5
20	11,7
15,8	11
12,6	10,3
10	9,73
7,94	9,2
6,31	8,73
5,01	8,31
3,98	7,93
3,16	7,59
2,51	7,28
2	6,99
1,58	6,73
1,26	6,48
1	6,25

135	WBM 1.25sg 0-45micron 17%vol	1
100	18
79,4	16,4
63,1	15,1
50,1	13,9
39,8	12,8
31,6	11,9
25,1	11,1
20	10,4
15,8	9,74
12,6	9,17
10	8,65
7,94	8,19
6,31	7,77
5,01	7,4
3,98	7,06
3,16	6,76
2,51	6,48
2	6,22
1,58	5,98
1,26	5,76
1	5,55

136	WBM 1.25sg 0-45micron 15%vol	1
100	16,5
79,4	15,1
63,1	13,9
50,1	12,8
39,8	11,9
31,6	11
25,1	10,3
20	9,6
15,8	9
12,6	8,47
10	7,99
7,94	7,55
6,31	7,16
5,01	6,81
3,98	6,49
3,16	6,19
2,51	5,93
2	5,68
1,58	5,45
1,26	5,24
1	5,03

137	WBM 1.25sg 0-45micron 13%vol	1
100	14,9
79,4	13,6
63,1	12,5
50,1	11,6
39,8	10,7
31,6	10
25,1	9,33
20	8,74
15,8	8,2
12,6	7,72
10	7,29
7,94	6,9
6,31	6,55
5,01	6,23
3,98	5,94
3,16	5,67
2,51	5,42
2	5,2
1,58	4,99
1,26	4,79
1	4,6

138	WBM 1.25sg 0-45micron 11%vol	1
100	13,5
79,4	12,4
63,1	11,4
50,1	10,6
39,8	9,82
31,6	9,15
25,1	8,56
20	8,02
15,8	7,54
12,6	7,11
10	6,72
7,94	6,37
6,31	6,05
5,01	5,76
3,98	5,49
3,16	5,24
2,51	5,02
2	4,81
1,58	4,61
1,26	4,42
1	4,25

139	WBM 1.25sg 0-45micron 9%vol	1
100	12,4
79,4	11,4
63,1	10,5
50,1	9,76
39,8	9,09
31,6	8,49
25,1	7,95
20	7,46
15,8	7,03
12,6	6,63
10	6,28
7,94	5,95
6,31	5,66
5,01	5,39
3,98	5,14
3,16	4,91
2,51	4,7
2	4,51
1,58	4,32
1,26	4,15
1	3,99

140	WBM 1.25sg 0-45micron 7%vol	1
100	11,4
79,4	10,5
63,1	9,72
50,1	9,03
39,8	8,42
31,6	7,88
25,1	7,39
20	6,95
15,8	6,56
12,6	6,2
10	5,87
7,94	5,58
6,31	5,31
5,01	5,06
3,98	4,83
3,16	4,62
2,51	4,42
2	4,24
1,58	4,07
1,26	3,9
1	3,75

141	WBM 1.25sg 0-45micron 5%vol	1
100	10,5
79,4	9,65
63,1	8,94
50,1	8,32
39,8	7,77
31,6	7,28
25,1	6,84
20	6,45
15,8	6,09
12,6	5,77
10	5,48
7,94	5,21
6,31	4,96
5,01	4,74
3,98	4,53
3,16	4,34
2,51	4,16
2	4
1,58	3,84
1,26	3,69
1	3,55

142	WBM 1.25sg 0-45micron 3%vol	1
100	9,8
79,4	9,07
63,1	8,42
50,1	7,85
39,8	7,34
31,6	6,89
25,1	6,49
20	6,12
15,8	5,79
12,6	5,5
10	5,22
7,94	4,98
6,31	4,75
5,01	4,54
3,98	4,35
3,16	4,17
2,51	4
2	3,84
1,58	3,69
1,26	3,55
1	3,42

143	WBM 1.25sg 0-45micron 1%vol	1
100	9,41
79,4	8,72
63,1	8,12
50,1	7,58
39,8	7,11
31,6	6,68
25,1	6,3
20	5,96
15,8	5,65
12,6	5,37
10	5,11
7,94	4,88
6,31	4,66
5,01	4,46
3,98	4,27
3,16	4,1
2,51	3,94
2	3,78
1,58	3,64
1,26	3,5
1	3,37

144	WBM 1.25sg 0-45micron 0%vol	1
100	9,19
79,4	8,53
63,1	7,94
50,1	7,43
39,8	6,97
31,6	6,56
25,1	6,19
20	5,86
15,8	5,56
12,6	5,29
10	5,04
7,94	4,81
6,31	4,6
5,01	4,4
3,98	4,22
3,16	4,05
2,51	3,89
2	3,74
1,58	3,6
1,26	3,46
1	3,34

145	WBM unweighted 0-45micron 0%vol	1
100	8,04
79,4	7,51
63,1	7,03
50,1	6,61
39,8	6,23
31,6	5,9
25,1	5,59
20	5,31
15,8	5,06
12,6	4,83
10	4,62
7,94	4,42
6,31	4,24
5,01	4,07
3,98	3,91
3,16	3,77
2,51	3,62
2	3,49
1,58	3,37
1,26	3,24
1	3,12

146	WBM 1.50sg 0-45micron 23%vol	1
100	33,9
79,4	30,6
63,1	27,8
50,1	25,3
39,8	23,2
31,6	21,3
25,1	19,7
20	18,3
15,8	17,1
12,6	16
10	15
7,94	14,2
6,31	13,4
5,01	12,8
3,98	12,2
3,16	11,7
2,51	11,2
2	10,8
1,58	10,4
1,26	10
1	9,71

147	WBM 1.50sg 0-45micron 21%vol	1
100	30,2
79,4	27,2
63,1	24,7
50,1	22,5
39,8	20,6
31,6	19
25,1	17,5
20	16,3
15,8	15,2
12,6	14,2
10	13,3
7,94	12,6
6,31	11,9
5,01	11,3
3,98	10,8
3,16	10,3
2,51	9,89
2	9,51
1,58	9,16
1,26	8,84
1	8,54

148	WBM 1.50sg 0-45micron 19%vol	1
100	26,9
79,4	24,3
63,1	22,1
50,1	20,1
39,8	18,4
31,6	17
25,1	15,6
20	14,5
15,8	13,5
12,6	12,6
10	11,8
7,94	11,2
6,31	10,6
5,01	10
3,98	9,54
3,16	9,12
2,51	8,73
2	8,39
1,58	8,08
1,26	7,78
1	7,51

149	WBM 1.50sg 0-45micron 17%vol	1
100	24
79,4	21,7
63,1	19,7
50,1	18
39,8	16,4
31,6	15,1
25,1	14
20	12,9
15,8	12
12,6	11,2
10	10,5
7,94	9,93
6,31	9,39
5,01	8,9
3,98	8,47
3,16	8,08
2,51	7,73
2	7,41
1,58	7,12
1,26	6,86
1	6,61

150	WBM 1.50sg 0-45micron 15%vol	1
100	21,4
79,4	19,3
63,1	17,6
50,1	16
39,8	14,7
31,6	13,5
25,1	12,5
20	11,6
15,8	10,8
12,6	10,1
10	9,43
7,94	8,88
6,31	8,38
5,01	7,94
3,98	7,55
3,16	7,19
2,51	6,87
2	6,58
1,58	6,31
1,26	6,07
1	5,84

151	WBM 1.50sg 0-45micron 13%vol	1
100	18,9
79,4	17,1
63,1	15,6
50,1	14,3
39,8	13,1
31,6	12
25,1	11,1
20	10,3
15,8	9,64
12,6	9,01
10	8,46
7,94	7,96
6,31	7,52
5,01	7,13
3,98	6,78
3,16	6,46
2,51	6,17
2	5,91
1,58	5,66
1,26	5,44
1	5,23

152	WBM 1.50sg 0-45micron 11%vol	1
100	17,1
79,4	15,5
63,1	14,1
50,1	12,9
39,8	11,9
31,6	11
25,1	10,2
20	9,43
15,8	8,8
12,6	8,23
10	7,73
7,94	7,29
6,31	6,88
5,01	6,52
3,98	6,2
3,16	5,91
2,51	5,64
2	5,4
1,58	5,18
1,26	4,97
1	4,78

153	WBM 1.50sg 0-45micron 9%vol	1
100	15,7
79,4	14,3
63,1	13,1
50,1	12
39,8	11
31,6	10,2
25,1	9,42
20	8,77
15,8	8,18
12,6	7,66
10	7,2
7,94	6,78
6,31	6,41
5,01	6,07
3,98	5,77
3,16	5,5
2,51	5,25
2	5,02
1,58	4,81
1,26	4,61
1	4,43

154	WBM 1.50sg 0-45micron 7%vol	1
100	14,4
79,4	13,1
63,1	12
50,1	11
39,8	10,1
31,6	9,36
25,1	8,69
20	8,1
15,8	7,57
12,6	7,1
10	6,67
7,94	6,3
6,31	5,96
5,01	5,65
3,98	5,37
3,16	5,12
2,51	4,88
2	4,67
1,58	4,48
1,26	4,3
1	4,13

155	WBM 1.50sg 0-45micron 5%vol	1
100	13,2
79,4	12
63,1	11
50,1	10,2
39,8	9,38
31,6	8,7
25,1	8,09
20	7,55
15,8	7,07
12,6	6,64
10	6,25
7,94	5,91
6,31	5,6
5,01	5,31
3,98	5,06
3,16	4,82
2,51	4,61
2	4,41
1,58	4,23
1,26	4,06
1	3,9

156	WBM 1.50sg 0-45micron 3%vol	1
100	12,2
79,4	11,1
63,1	10,2
50,1	9,43
39,8	8,73
31,6	8,11
25,1	7,56
20	7,07
15,8	6,63
12,6	6,24
10	5,89
7,94	5,57
6,31	5,28
5,01	5,02
3,98	4,79
3,16	4,57
2,51	4,37
2	4,19
1,58	4,02
1,26	3,86
1	3,71

157	WBM 1.50sg 0-45micron 1%vol	1
100	11,3
79,4	10,3
63,1	9,51
50,1	8,79
39,8	8,16
31,6	7,6
25,1	7,1
20	6,65
15,8	6,25
12,6	5,89
10	5,57
7,94	5,28
6,31	5,01
5,01	4,77
3,98	4,55
3,16	4,35
2,51	4,17
2	4
1,58	3,84
1,26	3,69
1	3,54

158	WBM 1.50sg 0-45micron 0%vol	1
100	11
79,4	10,1
63,1	9,31
50,1	8,63
39,8	8,02
31,6	7,48
25,1	7
20	6,57
15,8	6,18
12,6	5,84
10	5,52
7,94	5,24
6,31	4,98
5,01	4,75
3,98	4,53
3,16	4,33
2,51	4,15
2	3,98
1,58	3,83
1,26	3,68
1	3,54

159	WBM unw 0-45micron 0%vol	1
100	7,97
79,4	7,44
63,1	6,96
50,1	6,54
39,8	6,17
31,6	5,83
25,1	5,53
20	5,25
15,8	5
12,6	4,77
10	4,56
7,94	4,37
6,31	4,19
5,01	4,02
3,98	3,87
3,16	3,72
2,51	3,58
2	3,45
1,58	3,32
1,26	3,2
1	3,09

160	WBM 1.75sg 0-45micron 23%vol	1
100	67,2
79,4	60,6
63,1	54,9
50,1	50
39,8	45,7
31,6	41,9
25,1	38,6
20	35,6
15,8	33
12,6	30,8
10	28,8
7,94	27
6,31	25,4
5,01	24,1
3,98	22,9
3,16	21,8
2,51	20,8
2	20
1,58	19,2
1,26	18,6
1	17,9

161	WBM 1.75sg 0-45micron 21%vol	1
100	57,3
79,4	51,8
63,1	47
50,1	42,9
39,8	39,2
31,6	36,1
25,1	33,3
20	30,8
15,8	28,6
12,6	26,7
10	25
7,94	23,5
6,31	22,1
5,01	20,9
3,98	19,9
3,16	18,9
2,51	18,1
2	17,3
1,58	16,6
1,26	16
1	15,4

162	WBM 1.75sg 0-45micron 19%vol	1
100	48,9
79,4	44,3
63,1	40,2
50,1	36,7
39,8	33,6
31,6	31
25,1	28,6
20	26,5
15,8	24,7
12,6	23
10	21,6
7,94	20,3
6,31	19,2
5,01	18,1
3,98	17,2
3,16	16,4
2,51	15,7
2	15
1,58	14,4
1,26	13,8
1	13,3

163	WBM 1.75sg 0-45micron 17%vol	1
100	42,7
79,4	38,7
63,1	35,2
50,1	32,1
39,8	29,5
31,6	27,1
25,1	25,1
20	23,2
15,8	21,6
12,6	20,2
10	19
7,94	17,9
6,31	16,9
5,01	16
3,98	15,2
3,16	14,5
2,51	13,8
2	13,3
1,58	12,7
1,26	12,2
1	11,7

164	WBM 1.75sg 0-45micron 15%vol	1
100	37,9
79,4	34,4
63,1	31,3
50,1	28,6
39,8	26,2
31,6	24,2
25,1	22,3
20	20,7
15,8	19,3
12,6	18,1
10	17
7,94	16
6,31	15,1
5,01	14,3
3,98	13,6
3,16	13
2,51	12,4
2	11,9
1,58	11,4
1,26	11
1	10,5

165	WBM 1.75sg 0-45micron 13%vol	1
100	33,5
79,4	30,4
63,1	27,7
50,1	25,3
39,8	23,3
31,6	21,5
25,1	19,8
20	18,4
15,8	17,2
12,6	16,1
10	15,1
7,94	14,2
6,31	13,5
5,01	12,8
3,98	12,2
3,16	11,6
2,51	11,1
2	10,6
1,58	10,2
1,26	9,76
1	9,37

166	WBM 1.75sg 0-45micron 11%vol	1
100	29,7
79,4	27
63,1	24,6
50,1	22,5
39,8	20,7
31,6	19,1
25,1	17,7
20	16,4
15,8	15,3
12,6	14,4
10	13,5
7,94	12,7
6,31	12,1
5,01	11,4
3,98	10,9
3,16	10,4
2,51	9,92
2	9,5
1,58	9,11
1,26	8,74
1	8,4

167	WBM 1.75sg 0-45micron 9%vol	1
100	26,5
79,4	24,1
63,1	22
50,1	20,2
39,8	18,6
31,6	17,2
25,1	15,9
20	14,8
15,8	13,8
12,6	13
10	12,2
7,94	11,5
6,31	10,9
5,01	10,3
3,98	9,85
3,16	9,4
2,51	8,98
2	8,61
1,58	8,25
1,26	7,93
1	7,62

168	WBM 1.75sg 0-45micron 7%vol	1
100	24,3
79,4	22,1
63,1	20,2
50,1	18,6
39,8	17,1
31,6	15,8
25,1	14,7
20	13,7
15,8	12,8
12,6	12
10	11,3
7,94	10,7
6,31	10,1
5,01	9,6
3,98	9,14
3,16	8,72
2,51	8,34
2	7,99
1,58	7,66
1,26	7,35
1	7,06

169	WBM 1.75sg 0-45micron 5%vol	1
100	22
79,4	20,1
63,1	18,4
50,1	16,9
39,8	15,6
31,6	14,5
25,1	13,5
20	12,6
15,8	11,8
12,6	11,1
10	10,4
7,94	9,85
6,31	9,34
5,01	8,88
3,98	8,46
3,16	8,08
2,51	7,73
2	7,41
1,58	7,11
1,26	6,83
1	6,57

170	WBM 1.75sg 0-45micron 3%vol	1
100	20,1
79,4	18,4
63,1	16,9
50,1	15,5
39,8	14,4
31,6	13,3
25,1	12,4
20	11,6
15,8	10,9
12,6	10,2
10	9,67
7,94	9,15
6,31	8,69
5,01	8,27
3,98	7,89
3,16	7,54
2,51	7,22
2	6,93
1,58	6,65
1,26	6,39
1	6,15

171	WBM 1.75sg 0-45micron 1%vol	1
100	18,4
79,4	16,9
63,1	15,5
50,1	14,3
39,8	13,2
31,6	12,3
25,1	11,5
20	10,8
15,8	10,1
12,6	9,54
10	9,03
7,94	8,56
6,31	8,14
5,01	7,76
3,98	7,41
3,16	7,09
2,51	6,8
2	6,53
1,58	6,28
1,26	6,04
1	5,82

172	WBM 1.75sg 0-45micron 0%vol	1
100	17,9
79,4	16,4
63,1	15,1
50,1	13,9
39,8	12,9
31,6	12
25,1	11,3
20	10,6
15,8	9,94
12,6	9,38
10	8,88
7,94	8,44
6,31	8,03
5,01	7,66
3,98	7,33
3,16	7,02
2,51	6,73
2	6,47
1,58	6,23
1,26	6
1	5,78

173	WBM unweighted 0-45micron 0%vol	1
100	7,98
79,4	7,44
63,1	6,97
50,1	6,55
39,8	6,17
31,6	5,83
25,1	5,53
20	5,25
15,8	5
12,6	4,77
10	4,55
7,94	4,36
6,31	4,18
5,01	4,01
3,98	3,85
3,16	3,7
2,51	3,56
2	3,43
1,58	3,3
1,26	3,17
1	3,06

174	WBM unweighted 0-45micron 23%vol	1
100	21,5
79,4	19,8
63,1	18,3
50,1	16,9
39,8	15,8
31,6	14,7
25,1	13,9
20	13,1
15,8	12,4
12,6	11,8
10	11,2
7,94	10,7
6,31	10,3
5,01	9,93
3,98	9,59
3,16	9,29
2,51	9,01
2	8,76
1,58	8,52
1,26	8,29
1	8,07

175	WBM unweighted 0-45micron 21%vol	1
100	18,8
79,4	17,3
63,1	16
50,1	14,8
39,8	13,8
31,6	12,9
25,1	12,1
20	11,4
15,8	10,8
12,6	10,3
10	9,8
7,94	9,37
6,31	8,97
5,01	8,62
3,98	8,31
3,16	8,02
2,51	7,76
2	7,52
1,58	7,31
1,26	7,09
1	6,89

176	WBM unweighted 0-45micron 19%vol	1
100	16,5
79,4	15,2
63,1	14,1
50,1	13,1
39,8	12,2
31,6	11,4
25,1	10,8
20	10,1
15,8	9,59
12,6	9,1
10	8,66
7,94	8,27
6,31	7,91
5,01	7,59
3,98	7,3
3,16	7,03
2,51	6,78
2	6,56
1,58	6,34
1,26	6,14
1	5,95

177	WBM unweighted 0-45micron 17%vol	1
100	14,7
79,4	13,5
63,1	12,6
50,1	11,7
39,8	10,9
31,6	10,2
25,1	9,62
20	9,07
15,8	8,58
12,6	8,14
10	7,75
7,94	7,39
6,31	7,07
5,01	6,77
3,98	6,51
3,16	6,26
2,51	6,03
2	5,82
1,58	5,62
1,26	5,43
1	5,25

178	WBM unweighted 0-45micron 15%vol	1
100	13,2
79,4	12,2
63,1	11,3
50,1	10,6
39,8	9,88
31,6	9,27
25,1	8,73
20	8,24
15,8	7,8
12,6	7,4
10	7,05
7,94	6,72
6,31	6,43
5,01	6,15
3,98	5,91
3,16	5,68
2,51	5,46
2	5,27
1,58	5,08
1,26	4,9
1	4,73

179	WBM unweighted 0-45micron 13%vol	1
100	11,9
79,4	11
63,1	10,3
50,1	9,58
39,8	8,97
31,6	8,43
25,1	7,95
20	7,51
15,8	7,11
12,6	6,75
10	6,43
7,94	6,13
6,31	5,86
5,01	5,61
3,98	5,38
3,16	5,17
2,51	4,97
2	4,79
1,58	4,62
1,26	4,45
1	4,29

180	WBM unweighted 0-45micron 11%vol	1
100	11
79,4	10,2
63,1	9,49
50,1	8,86
39,8	8,3
31,6	7,8
25,1	7,36
20	6,96
15,8	6,59
12,6	6,26
10	5,96
7,94	5,69
6,31	5,44
5,01	5,2
3,98	4,99
3,16	4,79
2,51	4,6
2	4,43
1,58	4,27
1,26	4,11
1	3,96

181	WBM unweighted 0-45micron 9%vol	1
100	10,2
79,4	9,45
63,1	8,8
50,1	8,23
39,8	7,72
31,6	7,27
25,1	6,86
20	6,49
15,8	6,15
12,6	5,85
10	5,57
7,94	5,31
6,31	5,08
5,01	4,86
3,98	4,67
3,16	4,48
2,51	4,3
2	4,14
1,58	3,99
1,26	3,84
1	3,7

182	WBM unweighted 0-45micron 7%vol	1
100	9,53
79,4	8,85
63,1	8,26
50,1	7,73
39,8	7,26
31,6	6,84
25,1	6,46
20	6,12
15,8	5,8
12,6	5,52
10	5,26
7,94	5,03
6,31	4,81
5,01	4,6
3,98	4,42
3,16	4,24
2,51	4,08
2	3,92
1,58	3,78
1,26	3,64
1	3,5

183	WBM unweighted 0-45micron 5%vol	1
100	8,98
79,4	8,35
63,1	7,8
50,1	7,31
39,8	6,87
31,6	6,48
25,1	6,13
20	5,81
15,8	5,52
12,6	5,26
10	5,02
7,94	4,79
6,31	4,59
5,01	4,4
3,98	4,22
3,16	4,06
2,51	3,9
2	3,76
1,58	3,62
1,26	3,48
1	3,36

184	WBM unweighted 0-45micron 3%vol	1
100	8,55
79,4	7,97
63,1	7,45
50,1	7
39,8	6,59
31,6	6,22
25,1	5,89
20	5,6
15,8	5,32
12,6	5,08
10	4,85
7,94	4,64
6,31	4,44
5,01	4,27
3,98	4,1
3,16	3,94
2,51	3,79
2	3,65
1,58	3,52
1,26	3,39
1	3,27

185	WBM unweighted 0-45micron 1%vol	1
100	8,16
79,4	7,62
63,1	7,14
50,1	6,71
39,8	6,33
31,6	5,98
25,1	5,67
20	5,39
15,8	5,14
12,6	4,9
10	4,69
7,94	4,49
6,31	4,31
5,01	4,14
3,98	3,98
3,16	3,83
2,51	3,69
2	3,55
1,58	3,42
1,26	3,3
1	3,18

186	WBM unweighted 0-45micron 0%vol	1
100	7,99
79,4	7,46
63,1	6,99
50,1	6,58
39,8	6,21
31,6	5,87
25,1	5,57
20	5,3
15,8	5,05
12,6	4,82
10	4,61
7,94	4,42
6,31	4,24
5,01	4,08
3,98	3,92
3,16	3,78
2,51	3,64
2	3,51
1,58	3,38
1,26	3,26
1	3,15

187	WBM 1.25sg 45-64micron 23%vol	1
100	21,8
79,4	19,8
63,1	18,1
50,1	16,5
39,8	15,2
31,6	14
25,1	13
20	12
15,8	11,2
12,6	10,5
10	9,81
7,94	9,21
6,31	8,67
5,01	8,19
3,98	7,75
3,16	7,34
2,51	6,97
2	6,63
1,58	6,31
1,26	6,02
1	5,74

188	WBM 1.25sg 45-64micron 21%vol	1
100	19,7
79,4	18
63,1	16,4
50,1	15,1
39,8	13,9
31,6	12,8
25,1	11,9
20	11
15,8	10,3
12,6	9,64
10	9,04
7,94	8,51
6,31	8,02
5,01	7,58
3,98	7,19
3,16	6,82
2,51	6,48
2	6,18
1,58	5,89
1,26	5,62
1	5,37

189	WBM 1.25sg 45-64micron 19%vol	1
100	17,8
79,4	16,2
63,1	14,8
50,1	13,7
39,8	12,6
31,6	11,7
25,1	10,8
20	10,1
15,8	9,44
12,6	8,85
10	8,31
7,94	7,84
6,31	7,4
5,01	7,01
3,98	6,65
3,16	6,32
2,51	6,02
2	5,74
1,58	5,48
1,26	5,24
1	5,01

190	WBM 1.25sg 45-64micron 17%vol	1
100	16,3
79,4	14,9
63,1	13,6
50,1	12,6
39,8	11,6
31,6	10,8
25,1	10
20	9,37
15,8	8,77
12,6	8,24
10	7,76
7,94	7,32
6,31	6,93
5,01	6,57
3,98	6,24
3,16	5,94
2,51	5,66
2	5,41
1,58	5,17
1,26	4,94
1	4,73

191	WBM 1.25sg 45-64micron 15%vol	1
100	14,9
79,4	13,7
63,1	12,6
50,1	11,6
39,8	10,7
31,6	9,99
25,1	9,32
20	8,72
15,8	8,18
12,6	7,7
10	7,26
7,94	6,86
6,31	6,5
5,01	6,17
3,98	5,88
3,16	5,6
2,51	5,34
2	5,11
1,58	4,89
1,26	4,68
1	4,48

192	WBM 1.25sg 45-64micron 13%vol	1
100	13,6
79,4	12,5
63,1	11,5
50,1	10,7
39,8	9,89
31,6	9,22
25,1	8,62
20	8,08
15,8	7,6
12,6	7,16
10	6,76
7,94	6,41
6,31	6,08
5,01	5,78
3,98	5,51
3,16	5,25
2,51	5,02
2	4,8
1,58	4,6
1,26	4,41
1	4,23

193	WBM 1.25sg 45-64micron 11%vol	1
100	12,6
79,4	11,6
63,1	10,7
50,1	9,93
39,8	9,24
31,6	8,63
25,1	8,09
20	7,59
15,8	7,15
12,6	6,75
10	6,39
7,94	6,06
6,31	5,76
5,01	5,48
3,98	5,23
3,16	5
2,51	4,78
2	4,58
1,58	4,39
1,26	4,21
1	4,04

194	WBM 1.25sg 45-64micron 9%vol	1
100	11,7
79,4	10,8
63,1	9,99
50,1	9,29
39,8	8,66
31,6	8,11
25,1	7,61
20	7,16
15,8	6,75
12,6	6,39
10	6,05
7,94	5,75
6,31	5,47
5,01	5,22
3,98	4,98
3,16	4,76
2,51	4,56
2	4,37
1,58	4,2
1,26	4,03
1	3,87

195	WBM 1.25sg 45-64micron 7%vol	1
100	10,9
79,4	10,1
63,1	9,37
50,1	8,73
39,8	8,16
31,6	7,66
25,1	7,2
20	6,79
15,8	6,41
12,6	6,07
10	5,77
7,94	5,48
6,31	5,23
5,01	4,99
3,98	4,77
3,16	4,56
2,51	4,38
2	4,2
1,58	4,03
1,26	3,87
1	3,73

196	WBM 1.25sg 45-64micron 5%vol	1
100	10,3
79,4	9,54
63,1	8,86
50,1	8,27
39,8	7,75
31,6	7,28
25,1	6,86
20	6,47
15,8	6,13
12,6	5,82
10	5,53
7,94	5,27
6,31	5,03
5,01	4,8
3,98	4,6
3,16	4,41
2,51	4,23
2	4,06
1,58	3,91
1,26	3,75
1	3,61

197	WBM 1.25sg 45-64micron 3%vol	1
100	9,83
79,4	9,1
63,1	8,47
50,1	7,91
39,8	7,41
31,6	6,97
25,1	6,57
20	6,21
15,8	5,89
12,6	5,59
10	5,32
7,94	5,08
6,31	4,85
5,01	4,64
3,98	4,45
3,16	4,26
2,51	4,09
2	3,93
1,58	3,78
1,26	3,64
1	3,5

198	WBM 1.25sg 45-64micron 1%vol	1
100	9,4
79,4	8,72
63,1	8,12
50,1	7,59
39,8	7,12
31,6	6,71
25,1	6,33
20	5,99
15,8	5,68
12,6	5,4
10	5,15
7,94	4,91
6,31	4,7
5,01	4,5
3,98	4,31
3,16	4,14
2,51	3,97
2	3,82
1,58	3,68
1,26	3,54
1	3,41

199	WBM 1.25sg 45-64micron 0%vol	1
100	9,22
79,4	8,57
63,1	7,99
50,1	7,48
39,8	7,02
31,6	6,62
25,1	6,25
20	5,92
15,8	5,62
12,6	5,35
10	5,1
7,94	4,87
6,31	4,65
5,01	4,46
3,98	4,28
3,16	4,11
2,51	3,95
2	3,8
1,58	3,65
1,26	3,52
1	3,39

200	WBM 1.25sg 45-64micron 0%vol	1
100	8,01
79,4	7,48
63,1	7,01
50,1	6,59
39,8	6,21
31,6	5,88
25,1	5,57
20	5,3
15,8	5,05
12,6	4,82
10	4,61
7,94	4,41
6,31	4,23
5,01	4,07
3,98	3,91
3,16	3,77
2,51	3,63
2	3,5
1,58	3,37
1,26	3,25
1	3,14

201	WBM 1.50sg 45-64micron 23%vol	1
100	27,3
79,4	24,5
63,1	22,2
50,1	20,2
39,8	18,4
31,6	16,8
25,1	15,4
20	14,2
15,8	13,1
12,6	12,2
10	11,3
7,94	10,6
6,31	9,91
5,01	9,31
3,98	8,76
3,16	8,27
2,51	7,82
2	7,41
1,58	7,03
1,26	6,68
1	6,35

202	WBM 1.50sg 45-64micron 21%vol	1
100	24,4
79,4	22
63,1	19,9
50,1	18,1
39,8	16,5
31,6	15,1
25,1	13,9
20	12,8
15,8	11,9
12,6	11
10	10,3
7,94	9,62
6,31	9,03
5,01	8,49
3,98	8,01
3,16	7,58
2,51	7,18
2	6,82
1,58	6,49
1,26	6,18
1	5,89

203	WBM 1.50sg 45-64micron 19%vol	1
100	22,2
79,4	20
63,1	18,2
50,1	16,5
39,8	15,1
31,6	13,9
25,1	12,8
20	11,8
15,8	10,9
12,6	10,2
